crash_id,crash_date,latitude,longitude,severity,location,total_injured,total_killed,year
NC2023020943,2023-04-02,35.933152260471566,-78.97427553622006,Property Damage,Durham St #5707,0,0,2023
NC2023020944,2023-12-03,36.08486996647141,-78.71548184740371,Injury,Durham St #4303,2,0,2023
NC2023020945,2023-06-08,35.8948161128135,-78.88085340424374,Property Damage,Durham St #4717,0,0,2023
NC2023020946,2023-03-23,35.87651144958412,-78.7342739429769,Property Damage,Durham St #522,0,0,2023
NC2023020947,2023-06-08,35.98705793674741,-78.88041466709964,Property Damage,Durham St #9102,0,0,2023
NC2023020948,2023-01-15,36.020763351097756,-78.92388191943407,Property Damage,Durham St #7675,0,0,2023
NC2023020949,2023-10-19,36.08659969353743,-78.7090823363387,Property Damage,Durham St #7650,0,0,2023
NC2023020950,2023-04-04,35.898172178742016,-78.76349784723975,Property Damage,Durham St #9771,0,0,2023
NC2023020951,2023-06-21,35.85709497600719,-78.81733425614169,Property Damage,Durham St #9183,0,0,2023
NC2023020952,2023-12-01,35.92948075472633,-78.7695254632322,Injury,Durham St #6325,3,0,2023
NC2023020953,2023-03-08,35.92903102228925,-78.86345553332768,Injury,Durham St #8860,2,0,2023
NC2023020954,2023-10-21,36.12326773007813,-78.86825954198528,Property Damage,Durham St #5479,0,0,2023
NC2023020955,2023-01-09,36.09833867382595,-78.79143574068922,Injury,Durham St #221,3,0,2023
NC2023020956,2023-11-07,35.95519278210509,-79.00230629188094,Property Damage,Durham St #957,0,0,2023
NC2023020957,2023-02-21,36.030423225882025,-79.01474195196961,Property Damage,Durham St #1565,0,0,2023
NC2023020958,2023-01-13,36.01845109597244,-78.91536898812438,Property Damage,Durham St #679,0,0,2023
NC2023020959,2023-08-23,36.00374680809458,-78.83556336051252,Injury,Durham St #9181,2,0,2023
NC2023020960,2023-06-24,35.87919843512534,-78.8952728782012,Property Damage,Durham St #710,0,0,2023
NC2023020961,2023-05-25,36.05302885304095,-78.77396957546507,Property Damage,Durham St #4980,0,0,2023
NC2023020962,2023-02-04,35.862748726474486,-78.90971166666682,Property Damage,Durham St #7261,0,0,2023
NC2023020963,2023-05-14,35.85542387508876,-78.98818191289008,Property Damage,Durham St #7064,0,0,2023
NC2023020964,2023-02-01,36.14763023344138,-78.83776667547627,Injury,Durham St #3378,1,0,2023
NC2023020965,2023-11-25,35.94048256957811,-78.97316867108154,Property Damage,Durham St #926,0,0,2023
NC2023020966,2023-01-19,36.08753563608216,-78.98723938629502,Property Damage,Durham St #1501,0,0,2023
NC2023020967,2023-02-01,36.000162687246764,-78.73092695451268,Property Damage,Durham St #724,0,0,2023
NC2023020968,2023-09-11,36.10591192825691,-78.87926279387399,Injury,Durham St #8329,1,0,2023
NC2023020969,2023-12-24,35.85177350025676,-78.77780122102692,Injury,Durham St #8919,1,0,2023
NC2023020970,2023-04-24,36.0132382501904,-78.87215894166455,Property Damage,Durham St #3091,0,0,2023
NC2023020971,2023-07-27,35.86642442560071,-79.03226167357009,Property Damage,Durham St #9523,0,0,2023
NC2023020972,2023-07-22,36.11552676472501,-78.9364008676206,Injury,Durham St #2889,1,0,2023
NC2023020973,2023-10-25,36.034731285636745,-78.73364667595779,Property Damage,Durham St #478,0,0,2023
NC2023020974,2023-05-19,35.999262947126645,-78.87313201592961,Injury,Durham St #3911,1,0,2023
NC2023020975,2023-05-07,36.09836942810073,-78.81520989766689,Injury,Durham St #240,1,0,2023
NC2023020976,2023-02-03,35.893383233280645,-78.7010513205891,Property Damage,Durham St #5930,0,0,2023
NC2023020977,2023-06-15,35.90000070516135,-78.82331738892366,Property Damage,Durham St #210,0,0,2023
NC2023020978,2023-07-07,35.95310631049948,-78.74434122780423,Property Damage,Durham St #2192,0,0,2023
NC2023020979,2023-04-14,35.86859483039041,-78.71644206729742,Property Damage,Durham St #1764,0,0,2023
NC2023020980,2023-05-04,35.87468274847397,-78.92173234809972,Property Damage,Durham St #5794,0,0,2023
NC2023020981,2023-04-02,35.94566787437142,-78.93550039660992,Property Damage,Durham St #6198,0,0,2023
NC2023020982,2023-12-17,36.02507165813041,-78.89690039714884,Property Damage,Durham St #4630,0,0,2023
NC2023020983,2023-09-11,36.02743176556653,-79.0371902152846,Property Damage,Durham St #9400,0,0,2023
NC2023020984,2023-09-21,35.92151220087174,-78.88975770597426,Property Damage,Durham St #541,0,0,2023
NC2023020985,2023-08-17,35.9658063893109,-78.95681234823012,Property Damage,Durham St #5421,0,0,2023
NC2023020986,2023-01-06,36.145311148779115,-78.78648619054391,Property Damage,Durham St #6959,0,0,2023
NC2023020987,2023-08-21,36.024052706108385,-78.89970558191543,Property Damage,Durham St #3754,0,0,2023
NC2023020988,2023-06-09,36.067530736543375,-78.97476395434319,Property Damage,Durham St #9956,0,0,2023
NC2023020989,2023-09-05,35.858621428489464,-79.02816262188124,Injury,Durham St #1030,3,0,2023
NC2023020990,2023-03-05,36.03376257692525,-78.77445633782253,Injury,Durham St #1724,2,0,2023
NC2023020991,2023-11-21,35.98170481231598,-78.91200795205819,Property Damage,Durham St #713,0,0,2023
NC2023020992,2023-04-06,35.959094573812756,-79.03454866259969,Injury,Durham St #4768,3,0,2023
NC2023020993,2023-12-20,35.920609586823794,-79.03084898676,Property Damage,Durham St #7963,0,0,2023
NC2023020994,2023-07-27,35.88273490790165,-78.80620827721759,Property Damage,Durham St #9970,0,0,2023
NC2023020995,2023-11-13,36.0780098858272,-78.70676190526609,Property Damage,Durham St #3123,0,0,2023
NC2023020996,2023-02-28,36.04667620859357,-78.78482174431345,Property Damage,Durham St #6016,0,0,2023
NC2023020997,2023-02-01,35.97443725892955,-78.95018659623011,Injury,Durham St #2639,2,0,2023
NC2023020998,2023-05-10,36.106964317648064,-78.7090151606254,Injury,Durham St #2809,1,0,2023
NC2023020999,2023-12-03,36.04866469681926,-78.84758945648657,Injury,Durham St #3678,3,0,2023
NC2023021000,2023-10-16,36.09463757811745,-78.97616273230645,Property Damage,Durham St #136,0,0,2023
NC2023021001,2023-04-20,36.04203050623446,-79.01700906918214,Property Damage,Durham St #5637,0,0,2023
NC2023021002,2023-05-25,36.088397371285936,-78.77056794944849,Property Damage,Durham St #5764,0,0,2023
NC2023021003,2023-02-24,35.93766449452926,-79.01884474683368,Property Damage,Durham St #3488,0,0,2023
NC2023021004,2023-09-15,35.975016577162464,-78.85973987528924,Injury,Durham St #5023,3,0,2023
NC2023021005,2023-05-18,36.09882689252009,-78.76906313228329,Property Damage,Durham St #5961,0,0,2023
NC2023021006,2023-12-11,35.924983036181075,-78.75826806034621,Injury,Durham St #6932,3,0,2023
NC2023021007,2023-03-11,35.890395028892186,-78.73001993281395,Property Damage,Durham St #6524,0,0,2023
NC2023021008,2023-08-19,35.899859843139566,-78.70984370568247,Property Damage,Durham St #1724,0,0,2023
NC2023021009,2023-07-11,35.889142363326044,-78.89591083837009,Property Damage,Durham St #9149,0,0,2023
NC2023021010,2023-09-11,35.97156804457876,-78.84788503842053,Property Damage,Durham St #4588,0,0,2023
NC2023021011,2023-08-07,35.94126825078892,-79.03825697177064,Property Damage,Durham St #4760,0,0,2023
NC2023021012,2023-04-19,36.10079641803128,-78.77108802751597,Injury,Durham St #8864,1,0,2023
NC2023021013,2023-11-28,35.88007970790298,-78.79821411533112,Property Damage,Durham St #2732,0,0,2023
NC2023021014,2023-12-07,36.06719544218038,-78.7308049310811,Property Damage,Durham St #2272,0,0,2023
NC2023021015,2023-02-11,35.871377291920915,-78.75561775142228,Property Damage,Durham St #7929,0,0,2023
NC2023021016,2023-10-03,35.94922326311299,-78.9075262623528,Property Damage,Durham St #6112,0,0,2023
NC2023021017,2023-05-15,35.88780364266401,-79.04167173657821,Property Damage,Durham St #9936,0,0,2023
NC2023021018,2023-12-02,36.136799607125226,-78.94048479152673,Property Damage,Durham St #783,0,0,2023
NC2023021019,2023-10-08,36.110354129772105,-78.82237349937884,Injury,Durham St #4855,1,0,2023
NC2023021020,2023-09-03,35.99869373460731,-78.82761856994169,Property Damage,Durham St #235,0,0,2023
NC2023021021,2023-05-08,36.02967509363777,-78.72935104595302,Property Damage,Durham St #4085,0,0,2023
NC2023021022,2023-01-01,36.066447873548725,-78.7135949824676,Property Damage,Durham St #5591,0,0,2023
NC2023021023,2023-05-05,35.92889862821434,-78.75305104583025,Injury,Durham St #3899,2,0,2023
NC2023021024,2023-03-18,35.924723059375786,-78.72331166209605,Property Damage,Durham St #7687,0,0,2023
NC2023021025,2023-12-21,36.08331406143477,-78.85526185432208,Property Damage,Durham St #4212,0,0,2023
NC2023021026,2023-06-21,35.96766307679563,-78.93464451164475,Property Damage,Durham St #5532,0,0,2023
NC2023021027,2023-08-06,35.894746897534986,-78.82412068761607,Injury,Durham St #1309,1,0,2023
NC2023021028,2023-05-23,35.91391045661694,-79.0001318870002,Injury,Durham St #4541,3,0,2023
NC2023021029,2023-05-01,35.98653114730942,-78.70207185320317,Property Damage,Durham St #7486,0,0,2023
NC2023021030,2023-01-14,36.044278403370676,-78.86087938222505,Property Damage,Durham St #4619,0,0,2023
NC2023021031,2023-01-13,36.05696868008848,-79.02207833454199,Injury,Durham St #9372,3,0,2023
NC2023021032,2023-07-23,35.97416367678789,-78.93300789484451,Property Damage,Durham St #2553,0,0,2023
NC2023021033,2023-09-27,36.088892923701934,-79.03065612497096,Injury,Durham St #7552,1,0,2023
NC2023021034,2023-06-12,36.04357223092894,-78.93875440549049,Property Damage,Durham St #6006,0,0,2023
NC2023021035,2023-08-24,35.93318017281363,-78.84197770144118,Property Damage,Durham St #7798,0,0,2023
NC2023021036,2023-07-01,35.9201198804047,-78.89325360764776,Property Damage,Durham St #3987,0,0,2023
NC2023021037,2023-01-07,36.04760318986455,-78.85978399111592,Injury,Durham St #6452,3,0,2023
NC2023021038,2023-11-03,35.90405353389628,-78.79576255246208,Property Damage,Durham St #5698,0,0,2023
NC2023021039,2023-07-23,35.95081714751514,-78.74349178494037,Injury,Durham St #9798,3,0,2023
NC2023021040,2023-08-20,35.951244556011964,-78.97178611091717,Property Damage,Durham St #742,0,0,2023
NC2023021041,2023-03-06,35.914032163061826,-78.95751289434739,Injury,Durham St #9206,3,0,2023
NC2023021042,2023-05-16,35.98434710400332,-78.73917291808151,Property Damage,Durham St #2436,0,0,2023
NC2023021043,2023-10-10,35.90039552072689,-79.0134843627434,Property Damage,Durham St #1773,0,0,2023
NC2023021044,2023-11-26,36.13083842716,-78.78267787921129,Property Damage,Durham St #8329,0,0,2023
NC2023021045,2023-09-18,36.041866385791764,-78.88460277002962,Property Damage,Durham St #3308,0,0,2023
NC2023021046,2023-09-15,35.88710720097698,-78.74051386144538,Property Damage,Durham St #3128,0,0,2023
NC2023021047,2023-04-27,35.96551494618414,-78.93414648809379,Property Damage,Durham St #4347,0,0,2023
NC2023021048,2023-01-19,36.077210106652046,-78.8489783737776,Property Damage,Durham St #9801,0,0,2023
NC2023021049,2023-06-12,35.85313592663798,-78.75115432023996,Property Damage,Durham St #7089,0,0,2023
NC2023021050,2023-12-16,36.13233923289834,-78.91144249887171,Property Damage,Durham St #2192,0,0,2023
NC2023021051,2023-08-18,36.03224282833103,-78.80621773903106,Property Damage,Durham St #4430,0,0,2023
NC2023021052,2023-12-19,36.05251111985646,-78.74595329344228,Property Damage,Durham St #1466,0,0,2023
NC2023021053,2023-11-06,35.86567330477966,-78.74347045549864,Property Damage,Durham St #5650,0,0,2023
NC2023021054,2023-05-08,35.92124218351873,-78.70032215997327,Property Damage,Durham St #6599,0,0,2023
NC2023021055,2023-06-06,35.85387631461797,-78.70828329286809,Property Damage,Durham St #8941,0,0,2023
NC2023021056,2023-04-14,36.08395895687742,-78.90305823743118,Injury,Durham St #3689,1,0,2023
NC2023021057,2023-05-23,35.93619510463526,-78.88383819586743,Property Damage,Durham St #4569,0,0,2023
NC2023021058,2023-04-13,36.14512445394595,-79.043319697162,Property Damage,Durham St #1439,0,0,2023
NC2023021059,2023-07-04,36.14617438348923,-78.83570227532617,Property Damage,Durham St #3339,0,0,2023
NC2023021060,2023-10-04,35.948814745356955,-78.73930096812602,Property Damage,Durham St #5160,0,0,2023
NC2023021061,2023-09-13,36.00870102830508,-78.7653607818117,Property Damage,Durham St #4485,0,0,2023
NC2023021062,2023-12-23,35.90448564728764,-78.7319942864877,Injury,Durham St #6916,2,0,2023
NC2023021063,2023-07-05,36.13709511015867,-79.01421725471964,Injury,Durham St #3466,3,0,2023
NC2023021064,2023-01-20,35.91870232996363,-79.00006444790814,Property Damage,Durham St #5596,0,0,2023
NC2023021065,2023-01-28,36.092759397609505,-78.9589117744475,Property Damage,Durham St #966,0,0,2023
NC2023021066,2023-05-05,36.06563416587234,-78.95192154395886,Injury,Durham St #5740,3,0,2023
NC2023021067,2023-09-23,35.937935893901326,-78.960750929784,Injury,Durham St #7104,2,0,2023
NC2023021068,2023-09-27,36.002083542155205,-78.77619694299881,Property Damage,Durham St #4848,0,0,2023
NC2023021069,2023-05-23,36.05520969194669,-78.73813610740514,Property Damage,Durham St #2418,0,0,2023
NC2023021070,2023-08-16,36.06714551156149,-78.70250992208095,Property Damage,Durham St #9452,0,0,2023
NC2023021071,2023-03-24,36.13598357020933,-79.03580817253666,Property Damage,Durham St #3264,0,0,2023
NC2023021072,2023-04-13,35.858906298696084,-78.88610189239141,Property Damage,Durham St #2322,0,0,2023
NC2023021073,2023-08-10,36.08869499902856,-78.90227908596479,Property Damage,Durham St #3882,0,0,2023
NC2023021074,2023-10-15,35.88795964703709,-78.73791621877913,Property Damage,Durham St #2144,0,0,2023
NC2023021075,2023-06-10,35.96913769178822,-78.70334111810031,Injury,Durham St #178,1,0,2023
NC2023021076,2023-05-22,35.97580001648565,-78.9967357725944,Property Damage,Durham St #3781,0,0,2023
NC2023021077,2023-01-16,36.1398609231234,-79.0108309611611,Property Damage,Durham St #2725,0,0,2023
NC2023021078,2023-04-16,36.07171801575758,-78.76285848962127,Injury,Durham St #7361,2,0,2023
NC2023021079,2023-09-04,35.868558345463676,-78.91045196713948,Property Damage,Durham St #9527,0,0,2023
NC2023021080,2023-05-20,36.05258830764326,-78.79524787380882,Property Damage,Durham St #3587,0,0,2023
NC2023021081,2023-08-04,35.98721603270188,-78.88953525651077,Property Damage,Durham St #265,0,0,2023
NC2023021082,2023-10-28,35.96120501647908,-78.9007280537427,Property Damage,Durham St #6622,0,0,2023
NC2023021083,2023-02-21,36.033876787750174,-78.88688553378235,Injury,Durham St #3102,1,0,2023
NC2023021084,2023-07-26,35.95643055830897,-78.89850460656595,Property Damage,Durham St #6887,0,0,2023
NC2023021085,2023-04-02,36.02884659989724,-78.86522840165824,Property Damage,Durham St #6636,0,0,2023
NC2023021086,2023-07-28,35.85583498812306,-78.77117992906672,Injury,Durham St #9361,2,0,2023
NC2023021087,2023-06-26,36.03943218639052,-78.90917077304896,Property Damage,Durham St #1532,0,0,2023
NC2023021088,2023-11-12,36.14061227644899,-78.95813576766682,Property Damage,Durham St #6558,0,0,2023
NC2023021089,2023-01-25,36.023900264206,-78.93330256091879,Property Damage,Durham St #1860,0,0,2023
NC2023021090,2023-05-17,36.11539443270275,-78.97893018681869,Property Damage,Durham St #3586,0,0,2023
NC2023021091,2023-12-12,36.0670316756966,-79.04033484653176,Property Damage,Durham St #368,0,0,2023
NC2023021092,2023-09-27,36.0054463059768,-78.77737017114487,Property Damage,Durham St #7125,0,0,2023
NC2023021093,2023-09-18,36.099132243302755,-79.03385935528736,Property Damage,Durham St #6367,0,0,2023
NC2023021094,2023-08-05,35.93051972538671,-78.75298962779576,Property Damage,Durham St #5872,0,0,2023
NC2023021095,2023-09-08,35.957724121616366,-78.90032638279871,Property Damage,Durham St #2543,0,0,2023
NC2023021096,2023-02-19,35.89031018597962,-78.87372924530933,Injury,Durham St #6814,1,0,2023
NC2023021097,2023-02-02,36.12343183237105,-78.78292841696901,Property Damage,Durham St #2406,0,0,2023
NC2023021098,2023-10-12,36.112721221464675,-78.78506405214887,Property Damage,Durham St #370,0,0,2023
NC2023021099,2023-07-06,35.973823198224125,-78.82172579689623,Property Damage,Durham St #1263,0,0,2023
NC2023021100,2023-08-28,36.101120332164236,-78.71423541706092,Property Damage,Durham St #1165,0,0,2023
NC2023021101,2023-03-15,35.85556081740032,-78.90456851139112,Injury,Durham St #7595,3,0,2023
NC2023021102,2023-01-05,36.05016694896094,-78.93820859202103,Property Damage,Durham St #9971,0,0,2023
NC2023021103,2023-05-06,36.00450295058805,-78.8531376663764,Property Damage,Durham St #4934,0,0,2023
NC2023021104,2023-06-13,36.14734986729791,-78.83094127381734,Property Damage,Durham St #1801,0,0,2023
NC2023021105,2023-05-22,36.057993596269284,-78.82090649532753,Injury,Durham St #3286,3,0,2023
NC2023021106,2023-09-27,35.982498191894685,-78.76253323961991,Property Damage,Durham St #7198,0,0,2023
NC2023021107,2023-04-17,35.87167210650715,-78.87072801788128,Property Damage,Durham St #8377,0,0,2023
NC2023021108,2023-02-25,35.932693753551504,-78.83675253996529,Property Damage,Durham St #5384,0,0,2023
NC2023021109,2023-01-11,35.92337861087461,-78.94659954913666,Property Damage,Durham St #980,0,0,2023
NC2023021110,2023-02-24,36.02211744650581,-78.73734323221103,Injury,Durham St #3677,1,0,2023
NC2023021111,2023-06-17,35.990264726645094,-78.89279828458075,Property Damage,Durham St #5475,0,0,2023
NC2023021112,2023-11-25,36.11259738545897,-78.80387593482905,Property Damage,Durham St #3492,0,0,2023
NC2023021113,2023-04-10,36.11687091442388,-78.74593796547923,Property Damage,Durham St #1764,0,0,2023
NC2023021114,2023-07-05,35.997309071109946,-78.79291078330299,Property Damage,Durham St #8279,0,0,2023
NC2023021115,2023-07-20,36.14479656444582,-78.90742573628704,Property Damage,Durham St #5063,0,0,2023
NC2023021116,2023-04-17,36.108022039282424,-79.00043268910699,Property Damage,Durham St #1088,0,0,2023
NC2023021117,2023-03-13,35.957612886918895,-78.82731474482391,Property Damage,Durham St #260,0,0,2023
NC2023021118,2023-12-18,35.98471359788212,-78.7385570135225,Property Damage,Durham St #6481,0,0,2023
NC2023021119,2023-02-21,35.97479877231193,-78.73502201339623,Property Damage,Durham St #2846,0,0,2023
NC2023021120,2023-06-22,36.03933159396699,-78.94602969047868,Property Damage,Durham St #9260,0,0,2023
NC2023021121,2023-04-18,36.02511971495622,-78.99048121065704,Property Damage,Durham St #775,0,0,2023
NC2023021122,2023-08-04,35.932461767937305,-78.7487764417413,Property Damage,Durham St #9774,0,0,2023
NC2023021123,2023-07-11,35.911850851365415,-78.84804239148642,Injury,Durham St #3617,1,0,2023
NC2023021124,2023-05-26,36.11103088813282,-78.78813851961526,Property Damage,Durham St #9232,0,0,2023
NC2023021125,2023-10-26,36.06820857009136,-78.79522032128453,Property Damage,Durham St #3230,0,0,2023
NC2023021126,2023-04-27,36.1418561720006,-79.0273542602655,Property Damage,Durham St #6911,0,0,2023
NC2023021127,2023-10-17,36.077350638488085,-78.74230422210837,Injury,Durham St #1739,3,0,2023
NC2023021128,2023-01-21,36.14590915046196,-78.90818680542075,Injury,Durham St #7756,3,0,2023
NC2023021129,2023-10-11,35.854202146779066,-79.01750642510572,Injury,Durham St #1225,2,0,2023
NC2023021130,2023-01-12,36.12145547073183,-78.71665706228018,Injury,Durham St #3333,1,0,2023
NC2023021131,2023-12-13,35.97225144028198,-78.87716186071357,Property Damage,Durham St #6043,0,0,2023
NC2023021132,2023-02-27,36.14451142432896,-78.95864728244685,Injury,Durham St #2650,2,0,2023
NC2023021133,2023-04-16,35.89574970849407,-78.79905775005689,Property Damage,Durham St #4047,0,0,2023
NC2023021134,2023-03-23,35.97361391681528,-78.85409348770072,Property Damage,Durham St #584,0,0,2023
NC2023021135,2023-08-11,36.12597020615768,-78.76381365417501,Property Damage,Durham St #571,0,0,2023
NC2023021136,2023-08-17,35.9146231430719,-78.74187881186671,Property Damage,Durham St #733,0,0,2023
NC2023021137,2023-04-08,35.866247355452245,-79.00295656326419,Injury,Durham St #4074,1,0,2023
NC2023021138,2023-02-19,36.023432033704815,-78.94698767756016,Property Damage,Durham St #8728,0,0,2023
NC2023021139,2023-07-18,36.01509871947942,-78.9107805273896,Property Damage,Durham St #3057,0,0,2023
NC2023021140,2023-08-21,35.90311735429816,-78.80936435786575,Injury,Durham St #3072,3,0,2023
NC2023021141,2023-11-05,35.85766397875462,-78.76362911945508,Property Damage,Durham St #9868,0,0,2023
NC2023021142,2023-05-19,36.07634298638326,-78.94854165167278,Property Damage,Durham St #113,0,0,2023
NC2023021143,2023-10-10,35.89899538479335,-78.88823710934248,Property Damage,Durham St #9123,0,0,2023
NC2023021144,2023-06-10,36.09288635349322,-78.77205232258754,Property Damage,Durham St #2278,0,0,2023
NC2023021145,2023-05-28,35.945651846011955,-78.9538519058512,Property Damage,Durham St #1767,0,0,2023
NC2023021146,2023-01-04,35.90914708478495,-78.87479440412787,Property Damage,Durham St #1631,0,0,2023
NC2023021147,2023-01-08,36.082117710074854,-78.81278596023398,Property Damage,Durham St #2212,0,0,2023
NC2023021148,2023-11-14,36.002184969867535,-79.04920991948138,Injury,Durham St #7101,2,0,2023
NC2023021149,2023-09-28,35.92204610618693,-78.84476318020592,Property Damage,Durham St #363,0,0,2023
NC2023021150,2023-11-23,36.03417239781447,-78.75932410639874,Property Damage,Durham St #5852,0,0,2023
NC2023021151,2023-03-21,35.850219040217056,-78.83943671734491,Property Damage,Durham St #7850,0,0,2023
NC2023021152,2023-08-21,36.00761966311041,-78.71207088294138,Property Damage,Durham St #3889,0,0,2023
NC2023021153,2023-08-08,36.10958842553765,-78.78325648489512,Property Damage,Durham St #124,0,0,2023
NC2023021154,2023-07-18,36.10834293015809,-78.93763888689271,Property Damage,Durham St #8626,0,0,2023
NC2023021155,2023-03-26,35.884565067833854,-78.72691661103215,Injury,Durham St #3647,2,0,2023
NC2023021156,2023-04-08,36.1291257039885,-78.87540521723056,Property Damage,Durham St #6829,0,0,2023
NC2023021157,2023-03-28,35.94234853059221,-78.78635701350451,Injury,Durham St #3965,2,0,2023
NC2023021158,2023-07-07,36.12693440775279,-78.98266947107597,Property Damage,Durham St #2471,0,0,2023
NC2023021159,2023-07-21,36.125256057019,-78.93907738882265,Fatal,Durham St #296,0,2,2023
NC2023021160,2023-06-24,35.85896371407779,-78.70152406706492,Property Damage,Durham St #5523,0,0,2023
NC2023021161,2023-07-17,36.0080900980278,-78.72873835723712,Property Damage,Durham St #3212,0,0,2023
NC2023021162,2023-12-25,36.14272394640919,-78.86771766392643,Property Damage,Durham St #1147,0,0,2023
NC2023021163,2023-10-18,35.896915294425845,-78.98553896580191,Property Damage,Durham St #7216,0,0,2023
NC2023021164,2023-10-01,36.093914558377485,-78.79638795201176,Property Damage,Durham St #2814,0,0,2023
NC2023021165,2023-04-18,35.866216158028365,-78.90476480008616,Injury,Durham St #5688,1,0,2023
NC2023021166,2023-01-16,35.97856011511869,-78.72898847078251,Property Damage,Durham St #3692,0,0,2023
NC2023021167,2023-12-04,36.108642388300744,-78.83472215736798,Property Damage,Durham St #3083,0,0,2023
NC2023021168,2023-03-14,36.14130807598768,-78.88171174177619,Property Damage,Durham St #844,0,0,2023
NC2023021169,2023-02-22,36.10188125360549,-78.9630852651472,Injury,Durham St #1667,2,0,2023
NC2023021170,2023-04-03,35.920444852927396,-78.82298684571818,Property Damage,Durham St #8540,0,0,2023
NC2023021171,2023-11-21,35.852115428352334,-78.78431318120772,Property Damage,Durham St #8142,0,0,2023
NC2023021172,2023-01-07,36.050190144832236,-78.95501899666009,Property Damage,Durham St #8603,0,0,2023
NC2023021173,2023-08-21,35.94156171719044,-78.80019701305086,Property Damage,Durham St #9535,0,0,2023
NC2023021174,2023-01-10,36.03105887503343,-78.8957764005891,Property Damage,Durham St #9493,0,0,2023
NC2023021175,2023-05-18,35.87786147614103,-78.81989655200502,Injury,Durham St #6015,2,0,2023
NC2023021176,2023-04-06,36.03953550509989,-78.94001870772946,Property Damage,Durham St #9188,0,0,2023
NC2023021177,2023-03-17,36.119139204991434,-78.74593767319976,Injury,Durham St #4446,1,0,2023
NC2023021178,2023-03-14,36.09684935781876,-78.76029943499765,Injury,Durham St #3612,2,0,2023
NC2023021179,2023-04-15,35.9898246484187,-78.9375107881168,Property Damage,Durham St #8825,0,0,2023
NC2023021180,2023-09-11,35.893887795968396,-78.71321577482472,Property Damage,Durham St #9059,0,0,2023
NC2023021181,2023-12-08,36.12300771417429,-78.79913231690608,Property Damage,Durham St #9599,0,0,2023
NC2023021182,2023-06-13,36.085800483352735,-78.77448398793625,Property Damage,Durham St #363,0,0,2023
NC2023021183,2023-04-24,35.942554775503794,-78.90251955137703,Injury,Durham St #2386,1,0,2023
NC2023021184,2023-12-08,36.11953107661842,-78.8807654447082,Property Damage,Durham St #8193,0,0,2023
NC2023021185,2023-06-25,35.8654552974324,-78.78084786874363,Property Damage,Durham St #7807,0,0,2023
NC2023021186,2023-08-02,35.99233472874945,-78.83485265486216,Property Damage,Durham St #8138,0,0,2023
NC2023021187,2023-10-14,36.12226413832983,-78.96553321069494,Injury,Durham St #834,2,0,2023
NC2023021188,2023-07-01,35.986939592975794,-78.86171667472976,Property Damage,Durham St #9524,0,0,2023
NC2023021189,2023-02-13,35.97874286399006,-78.81971271171382,Property Damage,Durham St #2185,0,0,2023
NC2023021190,2023-03-04,35.89186292974425,-79.00392288473394,Property Damage,Durham St #2484,0,0,2023
NC2023021191,2023-08-14,35.99171296282082,-78.99481247896931,Property Damage,Durham St #4432,0,0,2023
NC2023021192,2023-04-28,36.141150743821846,-79.0182010669098,Injury,Durham St #4659,3,0,2023
NC2023021193,2023-02-20,36.14293362965114,-78.97073541760717,Property Damage,Durham St #2390,0,0,2023
NC2023021194,2023-02-09,36.1190637309653,-78.84600816032041,Property Damage,Durham St #4110,0,0,2023
NC2023021195,2023-01-07,36.12990060767871,-79.03057777070563,Injury,Durham St #6228,1,0,2023
NC2023021196,2023-03-10,35.91838092147702,-78.9405992975138,Property Damage,Durham St #8212,0,0,2023
NC2023021197,2023-12-05,35.95429313318367,-78.7549989752146,Injury,Durham St #4357,2,0,2023
NC2023021198,2023-08-14,35.87321509823729,-78.8023057354732,Property Damage,Durham St #672,0,0,2023
NC2023021199,2023-01-06,36.135229605639694,-78.7442928743873,Property Damage,Durham St #5816,0,0,2023
NC2023021200,2023-03-19,35.97058915610576,-78.91222329748669,Injury,Durham St #8185,3,0,2023
NC2023021201,2023-01-01,36.04722053674571,-79.00206131101001,Property Damage,Durham St #4671,0,0,2023
NC2023021202,2023-06-17,35.99936822592086,-78.7881618949038,Injury,Durham St #9057,3,0,2023
NC2023021203,2023-04-15,35.95994593786053,-78.80740037057892,Property Damage,Durham St #638,0,0,2023
NC2023021204,2023-12-09,36.01809165137866,-78.89637133164253,Injury,Durham St #9723,3,0,2023
NC2023021205,2023-10-16,36.11036792267046,-78.99656164291477,Property Damage,Durham St #6048,0,0,2023
NC2023021206,2023-06-08,35.997199420604915,-78.74439080871069,Property Damage,Durham St #8402,0,0,2023
NC2023021207,2023-11-01,36.062461739665984,-78.97225638910575,Property Damage,Durham St #4075,0,0,2023
NC2023021208,2023-10-23,36.02011620558841,-78.95824538655994,Injury,Durham St #7416,3,0,2023
NC2023021209,2023-01-18,35.973805257808316,-79.02333576752923,Injury,Durham St #5265,2,0,2023
NC2023021210,2023-05-02,36.102979525277824,-79.02767630373482,Property Damage,Durham St #1606,0,0,2023
NC2023021211,2023-07-20,35.90186496326342,-78.85076141581281,Property Damage,Durham St #4701,0,0,2023
NC2023021212,2023-03-21,36.05922290038344,-78.71864967801754,Property Damage,Durham St #5197,0,0,2023
NC2023021213,2023-10-20,36.11133217258465,-78.84198186697313,Property Damage,Durham St #7578,0,0,2023
NC2023021214,2023-08-19,36.1274268759494,-78.72377143178595,Property Damage,Durham St #6857,0,0,2023
